word1,word2,weight,weight_alpha,weight_beta,curvature
deriving,irreversible,3,3,0,-0.777778
deriving,statistical,3,3,0,-0.945946
irreversible,statistical,3,3,0,-0.877551
irreversible,law,3,3,0,-0.928571
reversible,statistical,3,3,0,-0.945946
law,reversible,3,3,0,-0.909091
law,microscopic,3,3,0,-0.955556
microscopic,reversible,3,3,0,-0.428571
dynamics,reversible,3,3,0,-0.909091
dynamics,microscopic,3,3,0,-0.826087
introducing,microscopic,3,3,0,-0.818182
dynamics,introducing,3,3,0,-0.846154
additional,dynamics,3,3,0,-0.909091
additional,introducing,3,3,0,-0.6
assumptions,introducing,3,3,0,-0.909091
additional,assumptions,3,3,0,-0.777778
additional,boltzmann,3,3,0,-0.846154
assumptions,boltzmann,3,3,0,-0.84
assumptions,h-theorem,3,3,0,-0.909091
boltzmann,purports,3,3,0,-0.846154
h-theorem,purports,3,3,0,-0.6
derive,h-theorem,3,3,0,-0.8
derive,purports,3,3,0,-0.333333
entropy,purports,3,3,0,-0.985816
derive,entropy,3,3,0,-0.971631
derive,increase,3,3,0,-0.956522
entropy,kinetic,3,3,0,-0.971631
increase,kinetic,3,3,0,-0.913043
increase,theory,3,3,0,-0.914894
kinetic,theory,3,3,0,-0.888889
kinetic,requires,3,3,0,-0.996234
requires,theory,3,3,0,-0.986183
stosszahlansatz,theory,3,3,0,-0.965517
assumption,chaos,3,3,0,-0.897436
assumes,chaos,3,3,0,-0.428571
assumes,velocities,3,3,0,-0.6
molecular,uncorrelated,3,3,0,-0.851852
uncorrelated,velocities,3,3,0,-0.6
collision,velocities,3,3,0,-0.857143
collision,uncorrelated,3,3,0,-0.6
assumption,uncorrelated,3,3,0,-0.894737
assumption,collision,3,3,0,-0.857143
collision,itself,3,3,0,-0.916667
assumption,itself,3,3,0,-0.884615
assumption,breaks,3,3,0,-0.904762
breaks,itself,3,3,0,-0.833333
itself,time-reversal,3,3,0,-0.878788
breaks,time-reversal,3,3,0,-0.73913
breaks,symmetry,3,3,0,-0.75
selecting,time-reversal,3,3,0,-0.894737
selecting,symmetry,3,3,0,-0.666667
preferred,symmetry,3,3,0,-0.882353
preferred,selecting,3,3,0,-0.636364
selecting,temporal,3,3,0,-0.666667
preferred,temporal,3,3,0,-0.636364
direction,temporal,3,3,0,-0.714286
resulting,temporal,3,3,0,-0.933333
direction,resulting,3,3,0,-0.842105
direction,law,3,3,0,-0.961538
law,resulting,3,3,0,-0.882353
implicitly,resulting,3,3,0,-0.933333
implicitly,law,3,3,0,-0.909091
assumed,law,3,3,0,-0.954545
assumed,implicitly,3,3,0,-0.333333
implicitly,own,3,3,0,-0.666667
assumed,own,3,3,0,-0.333333
assumed,derivation,3,3,0,-0.866667
derivation,own,3,3,0,-0.733333
derived,own,3,3,0,-0.666667
derivation,derived,3,3,0,-0.733333
derivation,fundamental,3,3,0,-0.777778
derived,fundamental,3,3,0,-0.777778
derived,principles,3,3,0,-0.666667
fundamental,principles,3,3,0,-0.777778
fundamental,poincar,3,3,0,-0.9
poincar,principles,3,3,0,-0.5
principles,recurrence,3,3,0,-0.894737
poincar,theorem,3,3,0,-0.8
recurrence,theorem,3,3,0,-0.809524
further,recurrence,3,3,0,-0.948718
further,theorem,3,3,0,-0.857143
challenges,theorem,3,3,0,-0.75
challenges,further,3,3,0,-0.846154
claim,further,3,3,0,-0.993512
challenges,claim,3,3,0,-0.996702
challenges,proves,3,3,0,-0.666667
claim,proves,3,3,0,-0.996702
claim,finite,3,3,0,-0.998362
finite,proves,3,3,0,-0.714286
mechanical,proves,3,3,0,-0.666667
finite,mechanical,3,3,0,-0.571429
mechanical,system,3,3,0,-0.918367
confined,mechanical,3,3,0,-0.333333
confined,system,3,3,0,-0.918367
confined,finite,3,3,0,-0.571429
confined,volume,3,3,0,-0.75
finite,volume,3,3,0,-0.75
finite,return,3,3,0,-0.857143
return,volume,3,3,0,-0.5
arbitrarily,volume,3,3,0,-0.75
arbitrarily,return,3,3,0,-0.333333
close,return,3,3,0,-0.8
arbitrarily,close,3,3,0,-0.6
arbitrarily,previous,3,3,0,-0.666667
close,previous,3,3,0,-0.6
close,state,3,3,0,-0.945946
previous,state,3,3,0,-0.878788
previous,sufficiently,3,3,0,-0.666667
state,sufficiently,3,3,0,-0.878788
long,state,3,3,0,-0.939394
long,sufficiently,3,3,0,-0.333333
finite,sufficiently,3,3,0,-0.857143
finite,long,3,3,0,-0.714286
long,recurrence,3,3,0,-0.894737
finite,recurrence,3,3,0,-0.777778
finite,time,3,3,0,-0.925926
means,recurrence,3,3,0,-0.940299
means,time,3,3,0,-0.940299
entropy,time,3,3,0,-0.961039
entropy,means,3,3,0,-0.94709
decrease,means,3,3,0,-0.935484
entropy,periodically,3,3,0,-0.971631
decrease,periodically,3,3,0,-0.714286
decrease,principle,3,3,0,-0.92
periodically,principle,3,3,0,-0.857143
fully,periodically,3,3,0,-0.666667
fully,principle,3,3,0,-0.904762
deterministic,principle,3,3,0,-0.952381
deterministic,fully,3,3,0,-0.333333
classical,fully,3,3,0,-0.888889
classical,deterministic,3,3,0,-0.777778
deterministic,system,3,3,0,-0.959184
classical,system,3,3,0,-0.901639
classical,though,3,3,0,-0.909091
system,though,3,3,0,-0.924528
recurrence,system,3,3,0,-0.935484
recurrence,though,3,3,0,-0.826087
though,times,3,3,0,-0.913043
recurrence,times,3,3,0,-0.854545
macroscopic,recurrence,3,3,0,-0.925926
macroscopic,times,3,3,0,-0.88
systems,times,3,3,0,-0.942857
macroscopic,vastly,3,3,0,-0.857143
systems,vastly,3,3,0,-0.882353
exceed,systems,3,3,0,-0.947368
exceed,vastly,3,3,0,-0.6
current,vastly,3,3,0,-0.933333
current,exceed,3,3,0,-0.882353
age,exceed,3,3,0,-0.777778
age,current,3,3,0,-0.894737
current,universe,3,3,0,-0.974684
age,universe,3,3,0,-0.873016
age,quantum,3,3,0,-0.946667
quantum,universe,3,3,0,-0.931034
level,universe,3,3,0,-0.966102
level,quantum,3,3,0,-0.915493
loschmidt,quantum,3,3,0,-0.945946
level,loschmidt,3,3,0,-0.764706
echo,level,3,3,0,-0.833333
experiment,loschmidt,3,3,0,-0.846154
echo,experiment,3,3,0,-0.809524
demonstrates,echo,3,3,0,-0.928571
demonstrates,experiment,3,3,0,-0.897436
experiment,quantum,3,3,0,-0.95
coherence,demonstrates,3,3,0,-0.777778
allows,quantum,3,3,0,-0.970149
allows,coherence,3,3,0,-0.428571
coherence,reversal,3,3,0,-0.636364
allows,reversal,3,3,0,-0.6
allows,entropy-increasing,3,3,0,-0.857143
entropy-increasing,reversal,3,3,0,-0.777778
dynamics,reversal,3,3,0,-0.923077
dynamics,entropy-increasing,3,3,0,-0.733333
carefully,entropy-increasing,3,3,0,-0.857143
carefully,dynamics,3,3,0,-0.818182
dynamics,engineered,3,3,0,-0.909091
carefully,engineered,3,3,0,-0.333333
carefully,time-reversal,3,3,0,-0.894737
engineered,time-reversal,3,3,0,-0.789474
engineered,operations,3,3,0,-0.666667
operations,time-reversal,3,3,0,-0.789474
shows,time-reversal,3,3,0,-0.975904
operations,shows,3,3,0,-0.942857
operations,quantum,3,3,0,-0.970149
quantum,shows,3,3,0,-0.969466
shows,systems,3,3,0,-0.979592
quantum,systems,3,3,0,-0.957895
systems,violate,3,3,0,-0.904762
classical,systems,3,3,0,-0.956522
classical,violate,3,3,0,-0.846154
entropy,violate,3,3,0,-0.973154
classical,entropy,3,3,0,-0.921569
classical,increase,3,3,0,-0.896552
entropy,principle,3,3,0,-0.920904
increase,principle,3,3,0,-0.902439
controlled,increase,3,3,0,-0.96
controlled,principle,3,3,0,-0.869565
conditions,principle,3,3,0,-0.985689
conditions,controlled,3,3,0,-0.988615
controlled,initial,3,3,0,-0.913043
conditions,conditions,3,3,0,0.0
initial,universe,3,3,0,-0.941176
conditions,universe,3,3,0,-0.986014
conditions,represent,3,3,0,-0.992352
represent,universe,3,3,0,-0.927273
deepest,universe,3,3,0,-0.963636
deepest,represent,3,3,0,-0.333333
represent,unresolved,3,3,0,-0.666667
deepest,unresolved,3,3,0,-0.333333
deepest,problem,3,3,0,-0.875
problem,unresolved,3,3,0,-0.75
question,unresolved,3,3,0,-0.8
problem,question,3,3,0,-0.8
problem,why,3,3,0,-0.875
question,why,3,3,0,-0.6
big,question,3,3,0,-0.947368
big,why,3,3,0,-0.882353
bang,why,3,3,0,-0.942857
big,produced,3,3,0,-0.952381
bang,produced,3,3,0,-0.906977
bang,extremely,3,3,0,-0.957447
extremely,produced,3,3,0,-0.846154
low-entropy,produced,3,3,0,-0.909091
extremely,low-entropy,3,3,0,-0.692308
extremely,initial,3,3,0,-0.935484
initial,low-entropy,3,3,0,-0.851852
low-entropy,state,3,3,0,-0.95122
initial,state,3,3,0,-0.869565
initial,subsequent,3,3,0,-0.913043
state,subsequent,3,3,0,-0.891892
entropy,subsequent,3,3,0,-0.972414
increase,subsequent,3,3,0,-0.96
entropy,follows,3,3,0,-0.986577
follows,increase,3,3,0,-0.925926
increase,statistical,3,3,0,-0.922078
follows,inevitability,3,3,0,-0.857143
inevitability,statistical,3,3,0,-0.891892
remains,statistical,3,3,0,-0.945946
inevitability,remains,3,3,0,-0.333333
inevitability,philosophically,3,3,0,-0.666667
philosophically,remains,3,3,0,-0.333333
contested,remains,3,3,0,-0.666667
contested,philosophically,3,3,0,-0.333333
derivable,philosophically,3,3,0,-0.666667
contested,derivable,3,3,0,-0.333333
contested,law,3,3,0,-0.954545
derivable,law,3,3,0,-0.909091
derivable,itself,3,3,0,-0.9
itself,law,3,3,0,-0.965517
connects,law,3,3,0,-0.980707
entropy,theory,3,3,0,-0.904762
measure,shannons,3,3,0,-0.909091
entropy,measure,3,3,0,-0.958621
entropy,mathematical,3,3,0,-0.946309
mathematical,measure,3,3,0,-0.777778
form,measure,3,3,0,-0.714286
mathematical,thermodynamic,3,3,0,-0.888889
form,thermodynamic,3,3,0,-0.875
entropy,form,3,3,0,-0.958621
equals,thermodynamic,3,3,0,-0.818182
entropy,negative,3,3,0,-0.971631
equals,negative,3,3,0,-0.727273
k_b,negative,3,3,0,-0.714286
negative,times,3,3,0,-0.857143
k_b,sum,3,3,0,-0.809524
p_i,sum,3,3,0,-0.333333
lnp_i,p_i,3,3,0,-0.666667
lnp_i,times,3,3,0,-0.857143
identical,times,3,3,0,-0.904762
identical,lnp_i,3,3,0,-0.333333
lnp_i,shannons,3,3,0,-0.888889
identical,shannons,3,3,0,-0.777778
identical,information,3,3,0,-0.966667
entropy,information,3,3,0,-0.887179
constant,information,3,3,0,-0.95
constant,entropy,3,3,0,-0.925466
entropy,factor,3,3,0,-0.946309
constant,factor,3,3,0,-0.823529
constant,leads,3,3,0,-0.981595
factor,leads,3,3,0,-0.980892
factor,interpretation,3,3,0,-0.837838
entropy,interpretation,3,3,0,-0.939024
increase,interpretation,3,3,0,-0.971014
corresponds,entropy,3,3,0,-0.985816
corresponds,increase,3,3,0,-0.913043
increase,progressive,3,3,0,-0.925926
corresponds,progressive,3,3,0,-0.714286
corresponds,loss,3,3,0,-0.666667
loss,progressive,3,3,0,-0.714286
information,progressive,3,3,0,-0.941176
information,loss,3,3,0,-0.933333
loss,precise,3,3,0,-0.857143
information,precise,3,3,0,-0.911765
information,microstate,3,3,0,-0.933333
microstate,precise,3,3,0,-0.714286
precise,system,3,3,0,-0.964912
microstate,system,3,3,0,-0.918367
microstate,thereby,3,3,0,-0.913043
system,thereby,3,3,0,-0.932584
bridging,system,3,3,0,-0.944444
statistical,thereby,3,3,0,-0.922078
bridging,statistical,3,3,0,-0.933333
bridging,mechanics,3,3,0,-0.957447
mathematics,statistical,3,3,0,-0.945946
mathematics,mechanics,3,3,0,-0.833333
communication,mechanics,3,3,0,-0.875
communication,mathematics,3,3,0,-0.714286
data,mathematics,3,3,0,-0.8
communication,data,3,3,0,-0.777778
communication,compression,3,3,0,-0.866667
compression,data,3,3,0,-0.636364
connection,data,3,3,0,-0.909091
compression,connection,3,3,0,-0.789474
compression,extends,3,3,0,-0.818182
biological,extends,3,3,0,-0.684211
extends,systems,3,3,0,-0.947368
biological,systems,3,3,0,-0.906977
biological,living,3,3,0,-0.733333
living,systems,3,3,0,-0.882353
organisms,systems,3,3,0,-0.941176
living,organisms,3,3,0,-0.333333
living,maintain,3,3,0,-0.6
maintain,organisms,3,3,0,-0.6
internal,organisms,3,3,0,-0.8
internal,maintain,3,3,0,-0.714286
maintain,molecular,3,3,0,-0.935484
internal,molecular,3,3,0,-0.870968
internal,order,3,3,0,-0.818182
molecular,order,3,3,0,-0.857143
exporting,molecular,3,3,0,-0.925926
exporting,order,3,3,0,-0.428571
entropy,order,3,3,0,-0.985915
entropy,exporting,3,3,0,-0.971631
environment,exporting,3,3,0,-0.8
entropy,sufficient,3,3,0,-0.974359
environment,sufficient,3,3,0,-0.76
environment,rate,3,3,0,-0.833333
rate,sufficient,3,3,0,-0.828571
requires,sufficient,3,3,0,-0.981685
rate,requires,3,3,0,-0.988991
rate,source,3,3,0,-0.9
requires,source,3,3,0,-0.992467
free,requires,3,3,0,-0.996357
free,source,3,3,0,-0.833333
energy,source,3,3,0,-0.961538
enables,free,3,3,0,-0.916667
enables,energy,3,3,0,-0.923077
enables,local,3,3,0,-0.6
enables,entropy,3,3,0,-0.985816
cost,decrease,3,3,0,-0.615385
decrease,increasing,3,3,0,-0.764706
increasing,surroundings,3,3,0,-0.941176
entropy,surroundings,3,3,0,-0.946309
greater,surroundings,3,3,0,-0.818182
amount,surroundings,3,3,0,-0.857143
amount,greater,3,3,0,-0.714286
greater,leading,3,3,0,-0.925926
amount,leading,3,3,0,-0.913043
amount,conclusion,3,3,0,-0.909091
leading,life,3,3,0,-0.962963
conclusion,life,3,3,0,-0.866667
conclusion,thermodynamically,3,3,0,-0.909091
life,thermodynamically,3,3,0,-0.714286
consistent,life,3,3,0,-0.923077
consistent,thermodynamically,3,3,0,-0.777778
law,thermodynamically,3,3,0,-0.954545
consistent,law,3,3,0,-0.928571
consistent,exploits,3,3,0,-0.888889
exploits,law,3,3,0,-0.909091
far-from-equilibrium,law,3,3,0,-0.955556
exploits,far-from-equilibrium,3,3,0,-0.428571
conditions,exploits,3,3,0,-0.992352
conditions,far-from-equilibrium,3,3,0,-0.98855
far-from-equilibrium,sustained,3,3,0,-0.833333
conditions,sustained,3,3,0,-0.988636
conditions,solar,3,3,0,-0.992352
solar,sustained,3,3,0,-0.636364
radiation,sustained,3,3,0,-0.913043
radiation,solar,3,3,0,-0.777778
maintain,solar,3,3,0,-0.8
maintain,radiation,3,3,0,-0.818182
biological,radiation,3,3,0,-0.925926
biological,maintain,3,3,0,-0.684211
maintain,organization,3,3,0,-0.8
biological,organization,3,3,0,-0.733333
connection,organization,3,3,0,-0.777778
gravity,organization,3,3,0,-0.9
connection,gravity,3,3,0,-0.875
connection,particularly,3,3,0,-0.888889
gravity,particularly,3,3,0,-0.8
gravity,profound,3,3,0,-0.9
particularly,profound,3,3,0,-0.333333
particularly,self-gravitating,3,3,0,-0.8
profound,self-gravitating,3,3,0,-0.6
profound,systems,3,3,0,-0.941176
self-gravitating,systems,3,3,0,-0.894737
behave,self-gravitating,3,3,0,-0.8
behave,systems,3,3,0,-0.882353
counterintuitively,systems,3,3,0,-0.941176
behave,counterintuitively,3,3,0,-0.333333
behave,respect,3,3,0,-0.666667
counterintuitively,respect,3,3,0,-0.333333
counterintuitively,thermodynamic,3,3,0,-0.928571
respect,thermodynamic,3,3,0,-0.857143
intuition,respect,3,3,0,-0.666667
intuition,thermodynamic,3,3,0,-0.857143
self-gravitating,thermodynamic,3,3,0,-0.9375
intuition,self-gravitating,3,3,0,-0.6
gas,intuition,3,3,0,-0.846154
gas,self-gravitating,3,3,0,-0.764706
increases,self-gravitating,3,3,0,-0.857143
gas,increases,3,3,0,-0.764706
entropy,gas,3,3,0,-0.986486
clumping,increases,3,3,0,-0.818182
clumping,entropy,3,3,0,-0.957746
entropy,together,3,3,0,-0.994805
clumping,together,3,3,0,-0.984064
clumping,spreading,3,3,0,-0.714286
spreading,together,3,3,0,-0.984
together,uniformly,3,3,0,-0.992
spreading,uniformly,3,3,0,-0.333333
leads,spreading,3,3,0,-0.993464
leads,uniformly,3,3,0,-0.986928
formation,uniformly,3,3,0,-0.9
leads,stars,3,3,0,-0.98773
formation,galaxies,3,3,0,-0.9
galaxies,stars,3,3,0,-0.846154
entropy-increasing,stars,3,3,0,-0.941176
entropy-increasing,galaxies,3,3,0,-0.714286
galaxies,processes,3,3,0,-0.8
entropy-increasing,processes,3,3,0,-0.777778
driven,entropy-increasing,3,3,0,-0.857143
driven,processes,3,3,0,-0.6
gravitational,processes,3,3,0,-0.923077
driven,gravitational,3,3,0,-0.818182
driven,instability,3,3,0,-0.666667
gravitational,instability,3,3,0,-0.818182
black,gravitational,3,3,0,-0.894737
black,instability,3,3,0,-0.818182
hole,instability,3,3,0,-0.882353
black,represents,3,3,0,-0.894737
hole,represents,3,3,0,-0.818182
hole,maximum,3,3,0,-0.809524
entropy,represents,3,3,0,-0.872611
entropy,maximum,3,3,0,-0.917241
maximum,state,3,3,0,-0.891892
entropy,given,3,3,0,-0.958621
given,state,3,3,0,-0.891892
mass,state,3,3,0,-0.972973
given,mass,3,3,0,-0.921569
configuration,given,3,3,0,-0.8
configuration,mass,3,3,0,-0.914894
mass,shown,3,3,0,-0.960784
configuration,shown,3,3,0,-0.6
bekenstein-hawking,configuration,3,3,0,-0.714286
bekenstein-hawking,shown,3,3,0,-0.636364
entropy,shown,3,3,0,-0.986207
bekenstein-hawking,formula,3,3,0,-0.714286
entropy,formula,3,3,0,-0.971631
equals,formula,3,3,0,-0.818182
formula,times,3,3,0,-0.904762
cubed,k_b,3,3,0,-0.714286
divided,k_b,3,3,0,-0.655172
cubed,divided,3,3,0,-0.571429
times,times,3,3,0,0.0
connects,times,3,3,0,-0.987055
connects,hbar,3,3,0,-0.98556
hbar,thermodynamics,3,3,0,-0.909091
connects,thermodynamics,3,3,0,-0.964912
connects,quantum,3,3,0,-0.982036
quantum,thermodynamics,3,3,0,-0.898734
gravity,thermodynamics,3,3,0,-0.875
computation,gravity,3,3,0,-0.757576
gravity,landauers,3,3,0,-0.916667
computation,landauers,3,3,0,-0.826087
computation,principle,3,3,0,-0.854545
establishes,landauers,3,3,0,-0.857143
establishes,principle,3,3,0,-0.913043
irreversible,principle,3,3,0,-0.888889
establishes,irreversible,3,3,0,-0.818182
establishes,information,3,3,0,-0.96875
information,irreversible,3,3,0,-0.916667
erasure,irreversible,3,3,0,-0.789474
information,minimum,3,3,0,-0.966667
erasure,minimum,3,3,0,-0.428571
erasure,thermodynamic,3,3,0,-0.862069
minimum,thermodynamic,3,3,0,-0.857143
cost,minimum,3,3,0,-0.888889
thereby,thermodynamic,3,3,0,-0.970588
cost,thereby,3,3,0,-0.931034
connecting,cost,3,3,0,-0.888889
connecting,thereby,3,3,0,-0.913043
logical,thereby,3,3,0,-0.932584
connecting,logical,3,3,0,-0.918367
connecting,structure,3,3,0,-0.963636
computation,logical,3,3,0,-0.903226
computation,structure,3,3,0,-0.911765
physical,structure,3,3,0,-0.943662
computation,physical,3,3,0,-0.885714
computation,constraint,3,3,0,-0.961538
constraint,physical,3,3,0,-0.890909
entropy,physical,3,3,0,-0.961783
constraint,entropy,3,3,0,-0.954023
constraint,increase,3,3,0,-0.974684
entropy,revealing,3,3,0,-0.984252
increase,revealing,3,3,0,-0.986014
increase,information,3,3,0,-0.9
information,revealing,3,3,0,-0.973333
processing,revealing,3,3,0,-0.992248
information,processing,3,3,0,-0.916667
fundamentally,information,3,3,0,-0.973684
fundamentally,processing,3,3,0,-0.882353
constrained,processing,3,3,0,-0.888889
constrained,fundamentally,3,3,0,-0.818182
fundamentally,thermodynamic,3,3,0,-0.954545
constrained,thermodynamic,3,3,0,-0.857143
constrained,laws,3,3,0,-0.916667
laws,thermodynamic,3,3,0,-0.956522
entropy,k_b,3,0,3,-0.948718
entropy,lnw,3,0,3,-0.986014
boltzmann,constant,3,0,3,-1.0
clausius,inequality,3,0,3,-1.0
isolated,system,3,0,3,-1.0
adiabatic,process,3,0,3,-1.0
entropy,gibbs,3,0,3,-1.0
ensemble,statistical,3,0,3,-1.0
canonical,partition,3,0,3,-0.666667
canonical,function,3,0,3,-0.913043
function,partition,3,0,3,-0.894737
ensemble,microcanonical,3,0,3,-1.0
liouville,theorem,3,0,3,-1.0
phase,space,3,0,3,-0.75
phase,volume,3,0,3,-0.818182
space,volume,3,0,3,-0.714286
ergodic,hypothesis,3,0,3,-1.0
carnot,efficiency,3,0,3,-1.0
equilibrium,thermodynamic,3,0,3,-1.0
process,spontaneous,3,0,3,-1.0
heat,reservoir,3,0,3,-0.714286
kelvin,statement,3,0,3,-1.0
dissipation,viscous,3,0,3,-1.0
heating,joule,3,0,3,-1.0
gas,mixing,3,0,3,-1.0
chemical,irreversibility,3,0,3,-1.0
cmb,temperature,3,0,3,-0.923077
black,entropy,3,0,3,-0.961783
entropy,hole,3,0,3,-0.960526
engine,szilard,3,0,3,-1.0
entropy,rate,3,0,3,-0.922581
production,rate,3,0,3,-0.894737
cosmological,expansion,3,0,3,-1.0
decoherence,quantum,3,0,3,-1.0
back-action,measurement,3,0,3,-1.0
fluctuation,theorem,3,0,3,-1.0
equality,jarzynski,3,0,3,0.0
cpt,invariance,3,0,3,-1.0
microscopic,reversibility,3,0,3,-1.0
hypothesis,past,3,0,3,-1.0
cosmology,penrose,3,0,3,-1.0
arrow,time,3,0,3,-0.894737
anthropic,selection,3,0,3,-1.0
objection,zermelo,3,0,3,0.0
maxwell,resolution,3,0,3,-0.8
demon,resolution,3,0,3,-0.846154
breaking,ergodicity,3,0,3,0.0
non-equilibrium,steady,3,0,3,0.0
non-equilibrium,state,3,0,3,-0.935484
state,steady,3,0,3,-0.935484
dissipative,structure,3,0,3,-1.0
paradox,recurrence,3,0,3,-1.0
circular,derivation,3,0,3,-1.0
quantum,zeno,3,0,3,-0.969231
effect,zeno,3,0,3,-0.933333
fluctuation,rare,3,0,3,-1.0
entropy,shannon,3,0,3,-1.0
biological,metabolism,3,0,3,-1.0
far-from-equilibrium,order,3,0,3,-1.0
prigogine,structure,3,0,3,-1.0
clumping,gravitational,3,0,3,-0.913043
adscft,correspondence,3,0,3,-1.0
black,thermodynamics,3,0,3,-0.941176
hole,thermodynamics,3,0,3,-0.931034
computation,thermodynamics,3,0,3,-0.806452
information,maxwell,3,0,3,-0.939394
cellular,metabolism,3,0,3,-1.0
atp,synthesis,3,0,3,-1.0
free,photosynthesis,3,0,3,-0.909091
energy,photosynthesis,3,0,3,-0.96
free,gibbs,3,0,3,-0.913043
energy,gibbs,3,0,3,-0.960784
cosmic,entropy,3,0,3,-0.96
budget,cosmic,3,0,3,-0.846154
budget,entropy,3,0,3,-0.985612
big,low,3,0,3,-0.945946
bang,low,3,0,3,-0.894737
bang,entropy,3,0,3,-0.976471
entropy,low,3,0,3,-0.986111
arrow,entropy,3,0,3,-0.957447
death,heat,3,0,3,-1.0
distribution,maxwell-boltzmann,3,0,3,-1.0
large,standpoint,3,3,0,-0.864407
indicates,large,3,3,0,-0.891892
large,reveals,3,3,0,-0.897436
large,shows,3,3,0,-0.902439
placebo,standpoint,3,3,0,-0.864407
indicates,placebo,3,3,0,-0.891892
placebo,reveals,3,3,0,-0.897436
placebo,shows,3,3,0,-0.902439
retrieval-augmented,standpoint,3,3,0,-0.864407
indicates,retrieval-augmented,3,3,0,-0.891892
retrieval-augmented,reveals,3,3,0,-0.897436
retrieval-augmented,shows,3,3,0,-0.902439
neural,standpoint,3,3,0,-0.880597
indicates,neural,3,3,0,-0.902439
